Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-2.7888,-268.9911,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-3.6683,-193.8419,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-5.7519,-88.8624,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-6.9703,13.8447,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-5.1836,105.5274,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-2.4841,205.3578,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-1.4061,273.2262,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-0.4414,308.4687,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,0.6775,313.4175,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,1.8009,312.8290,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,2.8063,268.0958,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,3.6845,192.4271,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,5.8140,85.5694,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,7.0032,-15.5225,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,5.1464,-107.6872,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,2.4305,-210.7511,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,1.3567,-273.7458,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,0.3925,-309.6832,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-0.7355,-310.9322,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-1.8522,-309.6707,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-2.8390,-265.1973,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-3.7412,-187.8790,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-5.8767,-81.6285,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-6.9431,19.5604,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-5.0231,110.8205,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-2.3683,211.1487,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-1.3475,277.4300,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-0.3773,309.3828,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,0.7482,312.5818,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,1.8667,311.4361,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,2.8577,263.5540,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,3.7662,186.1105,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,5.9507,79.4124,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,6.9781,-20.8313,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,4.9963,-111.7251,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,2.3218,-214.6576,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,1.3055,-276.4158,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,0.3318,-311.1607,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,-0.7944,-311.2608,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,-1.9097,-310.3625,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,-2.8881,-260.8119,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,-3.8235,-182.1101,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,-5.9980,-75.9285,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,-6.9052,22.7407,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,-4.8622,116.8054,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,-2.2630,216.3259,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,-1.3066,278.3972,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,-0.3128,313.9058,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,0.8107,313.7587,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,1.9267,309.2012,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,2.9028,258.6709,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,4.0756,166.3935,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,6.0621,73.4932,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,6.9339,-25.6643,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,4.8245,-122.5023,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,2.2078,-221.0588,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,1.1478,-283.9940,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3770,0.2678,-312.9605,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-0.8617,-313.4457,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-1.9717,-307.1634,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-2.9375,-255.0430,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-4.1463,-162.6561,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-6.1152,-70.1440,NORMAL
2026-04-02,16:58:49.530,229.71,3.7015,134.60,0.0761,1.3744,-6.8541,28.2247,NORMAL
2026-04-02,16:58:49.536,229.47,3.6811,133.76,0.0761,1.3770,-6.1780,-67.0952,NORMAL
2026-04-02,16:58:49.536,229.47,3.6811,133.76,0.0761,1.3770,-6.8286,31.2422,NORMAL
2026-04-02,16:58:49.536,229.47,3.6811,133.76,0.0761,1.3770,-4.6042,125.2193,NORMAL
2026-04-02,16:58:49.536,229.47,3.6811,133.76,0.0761,1.3770,-2.3236,213.7185,NORMAL
