Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5211,1.6915,242.7258,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5211,0.7853,297.0937,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,-0.2743,313.3142,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,-1.4165,314.0968,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,-2.4870,300.2958,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,-3.2704,222.6270,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,-4.8023,124.7497,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,-6.5568,29.3391,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,-5.8441,-72.9454,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,-3.1869,-171.7367,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,-1.7234,-245.6024,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,-0.8170,-298.0922,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,0.2500,-309.8147,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,1.4050,-316.2096,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,2.4738,-298.1392,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,3.2690,-220.7301,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,4.9300,-124.9626,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,6.8801,-19.7827,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,6.0611,75.4465,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,3.2216,175.2456,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,1.6441,244.0624,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5085,0.7440,296.9872,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5010,-0.3182,309.9243,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5010,-1.4651,311.6020,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5010,-2.5316,297.8418,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5010,-3.3196,221.2842,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5010,-4.8950,123.2285,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5010,-6.6806,22.4997,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5010,-5.8554,-74.4886,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5010,-3.1732,-171.3486,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5010,-1.7261,-242.5004,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5010,-0.8181,-298.3395,NORMAL
2026-04-10,20:47:21.598,227.57,3.6201,133.50,0.0604,4.5010,0.2493,-313.7618,NORMAL
