Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,6.8648,41.2055,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,4.3035,141.4429,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,2.1211,208.2376,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,1.1168,288.1195,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,0.0859,310.3311,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,-1.0615,315.0515,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,-2.1773,311.9432,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,-3.0160,251.0176,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,-4.2392,159.2411,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,-6.5475,52.3677,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,-6.8917,-45.2685,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,-4.2835,-142.2756,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,-2.0911,-212.9767,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,-1.0827,-283.3210,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,-0.0524,-310.5659,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,1.0942,-319.4149,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,2.2104,-309.5612,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,3.0530,-248.1472,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,4.2981,-158.0547,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,6.5540,-50.7306,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,6.8115,46.3954,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,4.2187,149.0962,NORMAL
2026-04-10,19:20:04.112,228.76,3.7471,139.29,0.0092,4.5110,2.0763,213.3930,NORMAL
