Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5010,6.4363,-30.6037,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5010,6.0274,62.7255,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5010,3.4052,163.0192,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5010,1.6230,246.8013,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5010,0.8495,288.8927,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5010,-0.1810,308.2277,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,-1.3091,306.6251,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,-2.3695,297.9013,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,-3.2537,218.6204,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,-4.5049,134.4752,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,-6.4204,33.1172,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,-5.9755,-65.8775,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,-3.3641,-165.3699,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,-1.6387,-248.2067,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,-0.8641,-289.6846,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,0.1759,-310.4626,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,1.3058,-307.4139,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,2.3717,-295.2093,NORMAL
2026-04-10,19:29:05.379,226.00,3.5194,132.20,0.0248,4.5035,3.2451,-217.4779,NORMAL
