Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,0.2541,-307.4358,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-0.8961,-313.0920,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-1.8872,-308.5846,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-2.8934,-263.5977,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-3.9982,-171.9527,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-6.1465,-66.1874,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-6.7724,30.7101,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-5.0324,110.9426,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-2.4003,212.6574,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-1.2466,278.7697,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-0.2279,308.9946,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,0.9227,312.2030,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,1.9057,309.5330,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,2.9182,262.0765,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,4.0250,171.6585,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,6.1375,65.5520,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,6.6982,-29.8587,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,4.9810,-110.0004,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,2.3885,-214.1067,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,1.2676,-279.0045,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,0.2411,-309.1949,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-0.9112,-313.7493,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-1.9033,-309.3170,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-2.9103,-262.2987,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-4.0152,-170.6474,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-6.1799,-65.0699,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-6.7601,31.7493,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-4.6581,110.9739,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-2.3748,213.7373,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-1.2405,278.9481,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,-0.2146,308.1808,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,0.9341,313.3236,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,2.0618,308.3059,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,2.9316,261.7385,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,4.0621,169.8930,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,6.1674,63.8930,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,6.6941,-30.5536,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,4.6160,-124.3929,NORMAL
2026-04-02,16:24:28.175,228.18,3.6771,134.01,0.0408,1.3870,2.3740,-212.6167,NORMAL
