Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,-3.3543,-219.5344,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,-4.9890,-119.0340,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,-6.6248,-31.1514,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,-6.1149,62.4969,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,-3.5069,165.9647,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,-1.6626,248.9955,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,-0.7448,297.9044,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,0.1950,312.2750,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,1.3365,306.3777,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,2.4071,297.6133,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,3.3092,219.7472,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,4.9541,119.5443,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,6.6538,28.8069,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,6.2043,-62.2371,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,3.5642,-158.5336,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,1.6486,-249.9596,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3694,0.7332,-296.2798,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3719,-0.2112,-317.9030,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3719,-1.3463,-311.7241,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3719,-2.4280,-298.8059,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3719,-3.3296,-220.2856,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3719,-4.9462,-120.9622,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3719,-6.6065,-29.6396,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3719,-6.1571,61.0821,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3719,-3.5601,161.7671,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3719,-1.6814,246.2253,NORMAL
2026-04-01,16:37:57.083,227.63,3.6273,138.98,0.0070,1.3719,-0.7623,296.9904,NORMAL
