Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3845,4.0584,-133.6989,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3845,1.9468,-226.6367,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3845,1.0256,-283.0706,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3845,0.1264,-306.1962,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,-0.9943,-306.6219,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,-2.0684,-303.7735,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,-2.9763,-238.5971,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,-4.1057,-145.7438,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,-5.7942,-57.7673,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,-6.1509,36.1065,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,-4.1182,130.4467,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,-1.9697,220.5016,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,-1.0393,282.4664,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,-0.1456,307.3513,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,0.9737,307.2699,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,2.0517,304.0427,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,2.9810,240.3124,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,4.0974,148.3637,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,5.7612,59.7518,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,6.1382,-34.8889,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,4.1611,-129.0506,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,1.9933,-221.0713,NORMAL
2026-04-02,14:33:32.475,223.65,3.4100,126.30,0.0108,1.3870,1.0623,-280.6603,NORMAL
