Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3795,5.9596,73.9001,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3795,6.7684,-23.9239,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3795,5.1295,-106.3193,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3795,2.4913,-205.0949,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3795,1.2946,-272.5751,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3795,0.2932,-306.9506,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,-0.8395,-313.8244,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,-1.8283,-309.7834,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,-2.8390,-265.8452,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,-3.8635,-179.0613,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,-5.9411,-76.1476,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,-6.7568,23.4794,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,-5.1308,102.7854,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,-2.4998,205.0824,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,-1.3095,274.5878,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,-0.3090,307.8270,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,0.8281,319.5182,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,1.8193,311.8211,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,2.8246,267.4260,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0071,1.3719,3.8400,180.4073,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0072,1.3719,5.9223,77.2526,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0072,1.3719,6.7949,-22.3212,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0072,1.3719,5.1842,-100.8947,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0072,1.3719,2.5283,-201.1133,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0072,1.3719,1.3079,-271.3762,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0072,1.3719,0.3155,-308.7317,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0072,1.3770,-0.8262,-314.0311,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0072,1.3770,-1.8097,-310.2373,NORMAL
2026-04-01,16:27:58.485,227.55,3.6434,136.86,0.0072,1.3770,-2.8181,-267.5480,NORMAL
