Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3719,0.5678,-302.5308,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,-0.5486,-310.9603,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,-1.6793,-308.7943,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,-2.5776,-283.0236,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,-3.4801,-201.8208,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,-5.1912,-101.9277,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,-6.6001,-0.8858,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,-5.3785,89.9329,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,-3.1072,176.2661,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,-1.5790,258.9025,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,-0.6119,299.8295,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,0.5064,309.0760,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,1.6404,310.2310,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,2.5560,285.7437,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,3.4569,204.2654,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,5.1948,102.5287,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,6.6647,2.4979,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,5.4630,-87.0750,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,3.1373,-171.7305,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,1.5355,-260.2829,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3744,0.5876,-300.9438,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,-0.5259,-312.7821,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,-1.6583,-311.1889,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,-2.5640,-284.2287,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,-3.4577,-204.7162,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,-5.1549,-103.5679,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,-6.6073,-2.9392,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,-5.4303,87.3849,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,-3.1600,173.6430,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,-1.5938,257.8038,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,-0.6359,301.1254,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,0.4792,312.0183,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,1.6144,309.8992,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,2.5339,287.2086,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,3.4367,206.5974,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,5.1479,104.4443,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,6.6615,4.7359,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,5.5175,-85.4442,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0030,1.3694,3.1898,-174.1563,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,1.5592,-258.6584,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,0.6086,-299.6511,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,-0.5050,-312.3533,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,-1.6328,-308.0493,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,-2.5469,-285.8251,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,-3.4385,-204.9728,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,-5.1129,-104.6415,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,-6.5907,-5.1867,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,-5.4706,86.0922,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,-2.9020,171.7805,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,-1.6063,254.7457,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,-0.6448,297.1782,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,0.4638,312.3094,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,1.5991,309.3045,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,2.6377,278.4661,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,3.4202,208.4567,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,5.1200,107.0612,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,6.6558,5.5874,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,5.5575,-82.6584,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,2.9279,-185.1244,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,1.5751,-257.7162,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3694,0.6232,-298.2425,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3719,-0.4794,-307.9554,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3719,-1.6142,-307.7895,NORMAL
2026-04-02,14:20:38.064,225.91,3.5535,134.09,0.0029,1.3719,-2.6376,-277.9245,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,0.7993,-296.8809,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,-0.1431,-314.9169,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,-1.2810,-309.2356,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,-2.3574,-300.7153,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,-3.2542,-221.8194,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,-4.7225,-123.4820,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,-6.4843,-22.1929,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,-6.0973,56.8126,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,-3.6913,153.1623,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,-1.7819,240.7632,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,-0.8421,294.2828,NORMAL
2026-04-02,14:20:38.070,225.88,3.5563,134.16,0.0029,1.3719,0.2469,313.5271,NORMAL
