Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-02,14:48:09.555,224.82,3.4601,129.47,0.0256,1.3820,5.6195,-71.5807,NORMAL
2026-04-02,14:48:09.555,224.82,3.4601,129.47,0.0256,1.3820,3.1251,-171.3360,NORMAL
2026-04-02,14:48:09.555,224.82,3.4601,129.47,0.0256,1.3820,1.5551,-252.7642,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,0.6371,-298.0609,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,-0.3046,-310.8696,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,-1.4283,-308.3623,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,-2.4514,-284.9768,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,-3.3214,-206.3094,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,-4.9433,-106.0157,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,-6.3828,-17.8294,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,-5.6471,71.6715,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,-3.1683,168.7724,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,-1.5817,252.5138,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,-0.6561,296.8965,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,0.2850,311.0824,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,1.4062,307.4890,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,2.4529,285.7405,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,3.3364,208.4160,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,4.9224,108.3633,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,6.3666,20.0487,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,5.6786,-69.1079,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,3.2001,-171.0731,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,1.5833,-251.8064,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3845,0.6662,-297.5695,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-0.4176,-313.0232,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-1.3917,-306.7315,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-2.4325,-287.4528,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-3.3022,-207.8588,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-4.8784,-110.3416,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-6.4466,-8.9022,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-5.7126,68.3597,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-3.2373,166.7785,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-1.6059,249.7906,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-0.6931,295.6570,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,0.3934,309.9649,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,1.3756,308.6878,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,2.4179,288.8488,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,3.3055,210.7605,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,4.8658,111.3213,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,6.4343,10.7083,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,5.7402,-66.4316,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,3.2745,-166.3653,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,1.6041,-252.2916,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,0.6970,-296.7056,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-0.3818,-311.9745,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-1.3618,-305.7267,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-2.4062,-290.2480,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-3.2781,-211.7183,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-4.8251,-111.8378,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-6.4332,-11.7131,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-5.7687,65.5864,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-3.3123,163.5795,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-1.6364,247.8029,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,-0.7246,294.8807,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,0.3616,310.7224,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,1.3444,307.6486,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,2.3956,291.5564,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,3.2799,213.8030,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,4.8042,115.5470,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,6.4139,14.7368,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,5.7932,-63.3515,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,3.3484,-163.2446,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,1.6331,-248.8234,NORMAL
2026-04-02,14:48:09.555,224.85,3.4619,129.56,0.0256,1.3820,0.7256,-297.0154,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-2.1223,212.9767,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-1.1480,273.1385,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-0.1300,310.2592,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,0.9913,308.7505,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,1.9449,302.5120,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,2.8921,253.9600,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,3.9506,161.3978,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,5.8972,58.1491,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,6.2431,-36.0846,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,4.4986,-118.9057,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,2.1343,-215.5560,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,1.1475,-274.9603,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,0.1396,-308.4312,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,-0.9778,-309.5643,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,-1.9286,-304.3463,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,-2.8670,-253.8285,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,-3.9063,-162.6154,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,-5.8616,-60.5782,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,-6.2699,35.4961,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,-4.2042,119.0059,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,-2.1725,210.6197,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,-1.1654,273.5956,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,-0.1631,308.0681,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,0.9602,308.7943,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,2.0420,301.5292,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,2.8706,255.2997,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,3.9047,165.0914,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,5.8406,62.7035,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,6.2725,-33.3394,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,4.2500,-128.0959,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,2.1854,-212.8233,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,1.1732,-271.0319,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3845,0.1743,-309.8648,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-0.9412,-309.0196,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-2.0254,-305.5138,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-2.8409,-256.1229,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-3.8549,-166.3904,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-5.8104,-63.2889,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-6.3016,33.4177,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-4.2794,127.2664,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-2.2136,209.8027,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-1.1928,273.8803,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-0.1924,308.4030,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,0.9232,307.9773,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,2.0129,301.3664,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,2.8458,256.8428,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,3.8568,167.7426,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,5.7907,65.6678,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,6.3068,-29.7616,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,4.3256,-125.2850,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,2.2408,-208.3221,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,1.2022,-272.5751,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,0.2021,-308.5125,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-0.9134,-309.7333,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-2.0009,-304.9723,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-2.8203,-258.7679,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-3.8120,-168.5001,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-5.7567,-66.6444,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-6.3293,30.2531,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-4.3887,122.6870,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-2.3066,205.2577,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-1.2439,268.8502,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,-0.2562,304.1647,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3820,0.8495,306.9756,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3946,6.0444,-19.4477,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3946,4.4587,-110.2320,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3946,2.2283,-207.6836,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3946,1.2430,-269.2195,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3946,0.3917,-300.4367,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,-0.7138,-307.7957,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,-1.7961,-297.8512,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,-2.7374,-254.2636,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,-3.6630,-167.6143,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,-5.2376,-79.9414,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,-6.0827,20.0612,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,-4.4881,109.8345,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,-2.2174,203.7521,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,-1.2090,268.6123,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,-0.3649,300.5275,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,0.7401,305.3980,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,1.8252,300.7466,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,2.7757,257.9134,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,3.6989,170.3782,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,5.4408,68.8261,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,6.0735,-17.2347,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,4.5421,-107.8906,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,2.2728,-203.6175,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,1.2584,-268.4245,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3971,0.2839,-304.3588,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3895,-0.6814,-306.0804,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3895,-1.7641,-308.3029,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3895,-2.7108,-258.4142,NORMAL
2026-04-02,14:48:09.555,224.88,3.4622,129.51,0.0256,1.3895,-3.6269,-170.9385,NORMAL
