Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,0.1964,318.4195,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,1.3405,314.9012,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,2.4163,303.7171,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,3.3556,222.7522,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,5.1500,119.7790,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,6.9306,26.8005,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,6.3402,-65.9120,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,3.5462,-167.4108,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,1.6470,-255.1651,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,0.7344,-306.1899,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,-0.2107,-318.1222,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,-1.3598,-311.0511,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,-2.4261,-300.2113,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,-3.3520,-217.3839,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,-5.2338,-114.5798,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,-7.0265,-21.7954,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,-6.3031,70.6010,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,-3.4631,169.2420,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,-1.5883,259.9073,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,-0.6739,303.4072,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,0.2843,316.8983,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,1.4244,312.3188,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,2.4999,297.2690,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,3.4419,215.5528,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,5.3284,111.8722,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,6.9948,18.1393,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,6.1701,-73.4651,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,3.3413,-173.2986,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,1.5840,-260.4676,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3795,0.6623,-304.8096,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,-0.2951,-318.4101,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,-1.4345,-313.1264,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,-2.4983,-293.5941,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,-3.4319,-211.1393,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,-5.4172,-106.7857,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,-7.1647,-13.9480,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,-6.1230,77.4310,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,-3.2528,175.9217,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,-1.5251,263.0249,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,-0.5930,306.3120,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,0.5080,317.2144,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,1.5056,314.4098,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,2.5717,291.0963,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,3.5206,208.8042,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,5.5173,103.8872,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,7.1111,0.5415,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,5.9854,-79.9852,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,3.1363,-182.3261,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,1.5126,-267.1474,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3820,0.5817,-307.3481,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,-0.5316,-318.4008,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,-1.5278,-314.7353,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,-2.5745,-287.8972,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,-3.5149,-204.9008,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,-5.5995,-98.7474,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,-7.1901,4.4511,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,-5.9413,84.5772,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,-3.0519,184.1916,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,-1.4629,268.3744,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,-0.5249,308.3999,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,0.5932,314.1781,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,1.5842,307.8458,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,2.6390,284.9204,NORMAL
2026-04-02,17:03:18.295,230.54,3.7365,136.04,0.0816,1.3770,3.6095,202.2308,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-5.5164,-103.4333,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-7.1845,1.2176,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-5.7025,92.7751,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-3.1554,180.6733,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-1.4929,267.1849,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-0.5583,305.0036,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,0.5534,315.7682,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,1.6818,311.5926,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,2.6031,288.8676,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,3.5719,206.2531,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,5.6013,99.9338,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,7.1159,-4.4761,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,5.5522,-95.1133,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,3.0321,-187.9228,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,1.4738,-270.3839,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,0.5357,-305.6485,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-0.5822,-316.5571,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-1.7120,-312.1216,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-2.6097,-284.3101,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-3.5687,-201.9397,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-5.7005,-94.8347,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-7.1928,7.8004,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-5.4971,98.8194,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-2.9555,188.6803,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-1.4289,271.1853,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,-0.4749,307.2730,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,0.6388,310.3437,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,1.7745,310.3907,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,2.6851,282.4007,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,3.6637,199.2290,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,5.7829,91.3602,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,7.1110,-11.1184,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,5.3430,-102.3565,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,2.8458,-194.4117,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,1.4186,-274.6754,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3795,0.4614,-311.5269,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3820,-0.6604,-318.5792,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3820,-1.7905,-315.8309,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3820,-2.6803,-279.2611,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3820,-3.6698,-193.9139,NORMAL
2026-04-02,17:03:18.301,230.57,3.7400,136.29,0.0816,1.3820,-5.8729,-87.0876,NORMAL
