Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3971,6.2555,28.5941,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3971,5.7825,-60.8223,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3971,3.4011,-160.6684,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3971,1.8030,-238.9915,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3971,0.9141,-290.0790,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3971,-0.1427,-304.4058,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,-1.2668,-310.6661,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,-2.3271,-294.0074,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,-3.1029,-229.2379,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,-4.4909,-131.4201,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,-6.2988,-26.6221,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,-5.8012,63.4642,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,-3.3875,161.7640,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,-1.7684,239.0510,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,-0.8820,292.0166,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,0.1693,311.8931,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,1.2951,312.4190,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,2.3606,294.4018,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,3.1324,227.8512,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,4.5372,129.5765,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,6.2817,25.2010,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,5.7276,-62.7255,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,3.3320,-164.0302,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,1.7706,-241.3829,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,0.8880,-292.6395,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3895,-0.1741,-309.7271,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3946,-1.3011,-307.8458,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3946,-2.3558,-292.4110,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3946,-3.1289,-227.1908,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3946,-4.5561,-128.4152,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3946,-6.3394,-24.0428,NORMAL
2026-04-02,16:40:31.793,225.68,3.4539,125.41,0.0601,1.3946,-5.7493,63.0729,NORMAL
