Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4934,1.0910,282.6699,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4934,0.0860,310.0901,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-0.9138,316.1470,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-2.0351,306.5437,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-2.9879,252.3667,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-4.1461,164.4810,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-6.4290,56.2898,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-7.0210,-32.1750,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-4.6621,-129.5013,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-2.0646,-208.9982,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-1.0585,-283.2615,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-0.0343,-310.5190,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,0.9596,-316.8388,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,2.0774,-315.9937,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,3.0410,-253.9443,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,4.2268,-161.3101,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,6.4592,-53.7826,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,6.9136,35.1205,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,4.5458,129.7048,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,2.0362,207.5991,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,1.0550,283.9157,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,0.0351,307.6643,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-0.9658,316.0876,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-2.0763,305.6578,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-3.0194,248.5729,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-4.2261,159.2661,NORMAL
2026-04-10,19:24:22.576,228.56,3.6938,145.09,0.0166,4.4959,-6.4932,52.9374,NORMAL
