Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5261,-0.0682,309.3577,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,-1.0650,312.6538,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,-2.1568,303.1975,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,-3.1033,237.1510,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,-4.4484,142.2411,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,-6.5094,41.6062,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,-6.5620,-44.1886,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,-4.1079,-143.3555,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,-1.8940,-227.2189,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,-0.9702,-285.9691,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,0.0629,-306.3058,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,1.0550,-311.6458,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,2.1496,-306.3058,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,3.0862,-237.8427,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,4.4099,-142.7044,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,6.4674,-41.0459,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,6.5705,41.4153,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,4.1442,140.8075,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,1.9119,224.5614,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,0.9891,285.5058,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5286,-0.0505,308.0524,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,-1.0434,315.3551,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,-2.1385,306.6188,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,-3.0807,237.5109,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,-4.3987,143.6653,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,-6.4481,41.5561,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,-6.5479,-43.0805,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,-4.1382,-141.3553,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,-1.9100,-224.0074,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,-0.9914,-285.7249,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,0.0468,-310.4126,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,1.0413,-311.8962,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,2.1377,-307.0727,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,3.0727,-236.7753,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,4.3772,-144.3039,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,6.4424,-42.1321,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,6.5761,41.9474,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,4.1663,138.9294,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,1.9223,224.1326,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,0.9965,285.9597,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5311,-0.0381,308.1307,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,-1.0311,311.1012,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,-2.1314,306.3966,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,-3.0799,239.3609,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,-4.3881,144.1130,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,-6.4567,42.2573,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,-6.5874,-41.6751,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,-4.1858,-139.4709,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,-1.9292,-222.2576,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,-0.9993,-285.5559,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,0.0349,-308.5751,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,1.0306,-314.0561,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,2.1272,-306.1618,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,3.0684,-239.3421,NORMAL
2026-04-10,20:04:40.979,226.35,3.6118,131.51,0.0376,4.5236,4.3701,-145.0864,NORMAL
