Date,Time,Voltage[V],Current[A],Power[W],Energy[u],Phase[rad],Iwave,Uwave,Event
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-6.7903,26.1807,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-4.7541,117.7225,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-2.2062,218.6016,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-1.1617,282.2035,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-0.2889,307.7957,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,0.8482,309.0321,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,1.9705,309.4610,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,2.9439,256.4453,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,4.1231,163.4104,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,6.0228,71.4555,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,6.7716,-25.4545,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,4.7572,-117.0151,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,2.2118,-213.7530,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,1.1704,-281.2206,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,0.2898,-312.1435,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-0.8475,-316.7261,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-1.9615,-311.2358,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-2.9367,-256.6739,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-4.1144,-163.9989,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-6.0346,-71.3021,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-6.7950,26.1244,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-4.7708,116.4298,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-2.2125,219.5125,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-1.1695,280.8262,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-0.2914,309.0290,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,0.8444,315.4959,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,1.9614,309.7427,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,2.9451,257.2999,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,4.1169,164.1930,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,6.0185,71.7466,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,6.7718,-25.2980,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,4.7678,-116.6301,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,2.2191,-217.0835,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,1.1770,-281.6808,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,0.2960,-311.0918,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-0.8416,-317.5775,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-1.9604,-308.4812,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-2.9420,-257.0088,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-4.1132,-164.1680,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-6.0309,-71.4461,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-6.8053,26.0023,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-4.7883,116.1355,NORMAL
2026-04-02,16:36:01.854,228.20,3.6567,133.55,0.0545,1.3870,-2.2214,215.6248,NORMAL
